USER       PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
lightdm   2223  0.0  0.0  23944   852 ?        Ss   Sep28   0:00 //bin/dbus-daemon --fork --print-pid 5 --print-address 7 --session
lightdm   2224  1.0  0.0 238512 13276 ?        Sl   Sep28  11:27 /usr/sbin/lightdm-gtk-greeter
lightdm   2230  0.0  0.0  48172  2416 ?        S    Sep28   0:00 /usr/lib/gvfs/gvfsd
lightdm   2232  0.0  0.0 207900  2868 ?        Sl   Sep28   0:00 /usr/lib/gvfs//gvfs-fuse-daemon -f /var/lib/lightdm/.gvfs
root      2240  0.0  0.0 219892  4304 ?        Sl   Sep28   0:00 /usr/lib/upower/upowerd
root      2447  0.0  0.0  82872  2412 ?        S    Sep28   0:00 lightdm --session-child 12 19
rabbitmq  2682  0.0  0.0   4284   348 ?        Ss   Sep28   0:00 /usr/lib/erlang/lib/os_mon-2.2.7/priv/bin/cpu_sup
rabbitmq  2683  0.0  0.0   7364   420 ?        Ss   Sep28   0:00 inet_gethost 4
rabbitmq  2684  0.0  0.0   9464   620 ?        S    Sep28   0:00 inet_gethost 4
root      2781  0.0  0.0  15776   976 tty1     Ss+  Sep28   0:00 /sbin/getty -8 38400 tty1
ntp       2807  0.0  0.0  39740  2296 ?        Ss   Sep28   0:30 /usr/sbin/ntpd -p /var/run/ntpd.pid -g -u 108:115
root      3875  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_0 taskset -c 9 kvm -m 1 -hda microMachine.hda -curses
root      3877  1.4  0.0 302068 18212 pts/4    Ssl+ Sep28  15:55 kvm -m 1 -hda microMachine.hda -curses
root      3878  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_1 taskset -c 10 kvm -m 1 -hda microMachine.hda -curses
root      3880  1.5  0.0 302068 18216 pts/5    Rsl+ Sep28  16:35 kvm -m 1 -hda microMachine.hda -curses
root      3881  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_2 taskset -c 11 kvm -m 1 -hda microMachine.hda -curses
root      3883  1.3  0.0 302068 18212 pts/7    Ssl+ Sep28  14:29 kvm -m 1 -hda microMachine.hda -curses
root      3884  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_3 taskset -c 12 kvm -m 1 -hda microMachine.hda -curses
root      3886  1.4  0.0 302068 18216 pts/8    Ssl+ Sep28  15:45 kvm -m 1 -hda microMachine.hda -curses
root      3887  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_4 taskset -c 13 kvm -m 1 -hda microMachine.hda -curses
root      3889  1.3  0.0 302068 18216 pts/9    Rsl+ Sep28  14:20 kvm -m 1 -hda microMachine.hda -curses
root      3892  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_5 taskset -c 14 kvm -m 1 -hda microMachine.hda -curses
root      3894  1.3  0.0 302068 18212 pts/10   Rsl+ Sep28  14:22 kvm -m 1 -hda microMachine.hda -curses
root      3897  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_6 taskset -c 15 kvm -m 1 -hda microMachine.hda -curses
root      3899  1.3  0.0 302068 18212 pts/11   Ssl+ Sep28  14:42 kvm -m 1 -hda microMachine.hda -curses
root      3902  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_7 taskset -c 16 kvm -m 1 -hda microMachine.hda -curses
root      3904  1.3  0.0 302068 18216 pts/12   Rsl+ Sep28  14:22 kvm -m 1 -hda microMachine.hda -curses
root      3907  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_8 taskset -c 17 kvm -m 1 -hda microMachine.hda -curses
root      3909  1.3  0.0 302068 18212 pts/13   Ssl+ Sep28  14:32 kvm -m 1 -hda microMachine.hda -curses
root      3910  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_9 taskset -c 18 kvm -m 1 -hda microMachine.hda -curses
root      3912  1.3  0.0 302068 18216 pts/14   Ssl+ Sep28  14:55 kvm -m 1 -hda microMachine.hda -curses
root      3915  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_10 taskset -c 19 kvm -m 1 -hda microMachine.hda -curses
root      3917  1.3  0.0 302068 18216 pts/15   Ssl+ Sep28  14:33 kvm -m 1 -hda microMachine.hda -curses
root      3920  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_11 taskset -c 20 kvm -m 1 -hda microMachine.hda -curses
root      3922  1.3  0.0 302068 18212 pts/16   Ssl+ Sep28  14:14 kvm -m 1 -hda microMachine.hda -curses
root      3927  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_12 taskset -c 21 kvm -m 1 -hda microMachine.hda -curses
root      3929  1.3  0.0 302068 18212 pts/17   Ssl+ Sep28  14:30 kvm -m 1 -hda microMachine.hda -curses
root      3932  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_13 taskset -c 22 kvm -m 1 -hda microMachine.hda -curses
root      3934  1.3  0.0 302068 18212 pts/18   Rsl+ Sep28  15:10 kvm -m 1 -hda microMachine.hda -curses
root      3937  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_14 taskset -c 23 kvm -m 1 -hda microMachine.hda -curses
root      3939  1.4  0.0 302068 18216 pts/19   Ssl+ Sep28  15:22 kvm -m 1 -hda microMachine.hda -curses
root      3942  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_15 taskset -c 24 kvm -m 1 -hda microMachine.hda -curses
root      3944  1.7  0.0 302068 18212 pts/20   Ssl+ Sep28  18:39 kvm -m 1 -hda microMachine.hda -curses
root      3945  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_16 taskset -c 25 kvm -m 1 -hda microMachine.hda -curses
root      3947  1.9  0.0 302068 18212 pts/21   Ssl+ Sep28  21:30 kvm -m 1 -hda microMachine.hda -curses
root      3950  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_17 taskset -c 26 kvm -m 1 -hda microMachine.hda -curses
root      3952  1.7  0.0 302068 18216 pts/22   Rsl+ Sep28  19:03 kvm -m 1 -hda microMachine.hda -curses
root      3955  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_18 taskset -c 27 kvm -m 1 -hda microMachine.hda -curses
root      3959  1.7  0.0 302068 18216 pts/23   Ssl+ Sep28  18:50 kvm -m 1 -hda microMachine.hda -curses
root      3960  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_19 taskset -c 28 kvm -m 1 -hda microMachine.hda -curses
root      3963  1.4  0.0 302068 18212 pts/24   Ssl+ Sep28  15:31 kvm -m 1 -hda microMachine.hda -curses
root      3967  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_20 taskset -c 29 kvm -m 1 -hda microMachine.hda -curses
root      3969  1.4  0.0 302068 18216 pts/25   Rsl+ Sep28  15:41 kvm -m 1 -hda microMachine.hda -curses
root      3972  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_21 taskset -c 30 kvm -m 1 -hda microMachine.hda -curses
root      3975  1.6  0.0 302068 18216 pts/26   Ssl+ Sep28  17:26 kvm -m 1 -hda microMachine.hda -curses
root      3977  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_22 taskset -c 31 kvm -m 1 -hda microMachine.hda -curses
root      3979  1.4  0.0 302068 18216 pts/27   Ssl+ Sep28  15:41 kvm -m 1 -hda microMachine.hda -curses
root      3982  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_23 taskset -c 32 kvm -m 1 -hda microMachine.hda -curses
root      3984  1.3  0.0 302068 18212 pts/28   Rsl+ Sep28  14:56 kvm -m 1 -hda microMachine.hda -curses
root      3985  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_24 taskset -c 33 kvm -m 1 -hda microMachine.hda -curses
root      3987  1.4  0.0 302068 18212 pts/29   Ssl+ Sep28  15:59 kvm -m 1 -hda microMachine.hda -curses
root      3990  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_25 taskset -c 34 kvm -m 1 -hda microMachine.hda -curses
root      3993  1.4  0.0 302068 18216 pts/30   Rsl+ Sep28  16:11 kvm -m 1 -hda microMachine.hda -curses
root      3995  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_26 taskset -c 35 kvm -m 1 -hda microMachine.hda -curses
root      3997  1.5  0.0 302068 18212 pts/31   Ssl+ Sep28  16:28 kvm -m 1 -hda microMachine.hda -curses
root      4000  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_27 taskset -c 36 kvm -m 1 -hda microMachine.hda -curses
root      4002  1.5  0.0 302068 18212 pts/32   Rsl+ Sep28  16:20 kvm -m 1 -hda microMachine.hda -curses
root      4007  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_28 taskset -c 37 kvm -m 1 -hda microMachine.hda -curses
root      4009  1.3  0.0 302068 18212 pts/33   Ssl+ Sep28  15:08 kvm -m 1 -hda microMachine.hda -curses
root      4012  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_29 taskset -c 38 kvm -m 1 -hda microMachine.hda -curses
root      4014  1.3  0.0 302068 18212 pts/34   Ssl+ Sep28  15:11 kvm -m 1 -hda microMachine.hda -curses
root      4017  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_30 taskset -c 39 kvm -m 1 -hda microMachine.hda -curses
root      4019  1.4  0.0 302068 18212 pts/35   Ssl+ Sep28  15:48 kvm -m 1 -hda microMachine.hda -curses
root      4022  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_31 taskset -c 40 kvm -m 1 -hda microMachine.hda -curses
root      4024  1.4  0.0 302068 18216 pts/36   Rsl+ Sep28  15:31 kvm -m 1 -hda microMachine.hda -curses
root      4025  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_32 taskset -c 41 kvm -m 1 -hda microMachine.hda -curses
root      4028  1.4  0.0 302068 18212 pts/37   Ssl+ Sep28  15:16 kvm -m 1 -hda microMachine.hda -curses
root      4030  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_33 taskset -c 42 kvm -m 1 -hda microMachine.hda -curses
root      4034  1.3  0.0 302068 18212 pts/38   Ssl+ Sep28  15:11 kvm -m 1 -hda microMachine.hda -curses
root      4035  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_34 taskset -c 43 kvm -m 1 -hda microMachine.hda -curses
root      4039  1.3  0.0 302068 18216 pts/39   Ssl+ Sep28  14:52 kvm -m 1 -hda microMachine.hda -curses
root      4040  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_35 taskset -c 44 kvm -m 1 -hda microMachine.hda -curses
root      4044  1.3  0.0 302068 18216 pts/40   Ssl+ Sep28  14:56 kvm -m 1 -hda microMachine.hda -curses
root      4047  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_36 taskset -c 45 kvm -m 1 -hda microMachine.hda -curses
root      4049  1.3  0.0 302068 18216 pts/41   Ssl+ Sep28  14:35 kvm -m 1 -hda microMachine.hda -curses
root      4052  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_37 taskset -c 46 kvm -m 1 -hda microMachine.hda -curses
root      4054  1.3  0.0 302068 18212 pts/42   Ssl+ Sep28  15:08 kvm -m 1 -hda microMachine.hda -curses
root      4057  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_38 taskset -c 47 kvm -m 1 -hda microMachine.hda -curses
root      4059  1.3  0.0 302068 18212 pts/43   Ssl+ Sep28  14:49 kvm -m 1 -hda microMachine.hda -curses
root      4061  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_39 taskset -c 8 kvm -m 1 -hda microMachine.hda -curses
root      4064  1.2  0.0 302068 18212 pts/44   Ssl+ Sep28  13:39 kvm -m 1 -hda microMachine.hda -curses
root      4065  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_40 taskset -c 9 kvm -m 1 -hda microMachine.hda -curses
root      4067  1.4  0.0 302068 18212 pts/45   Ssl+ Sep28  16:08 kvm -m 1 -hda microMachine.hda -curses
root      4070  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_41 taskset -c 10 kvm -m 1 -hda microMachine.hda -curses
root      4073  1.4  0.0 302068 18212 pts/46   Ssl+ Sep28  15:34 kvm -m 1 -hda microMachine.hda -curses
root      4075  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_42 taskset -c 11 kvm -m 1 -hda microMachine.hda -curses
root      4077  1.4  0.0 302068 18216 pts/47   Ssl+ Sep28  16:08 kvm -m 1 -hda microMachine.hda -curses
root      4080  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_43 taskset -c 12 kvm -m 1 -hda microMachine.hda -curses
root      4083  1.3  0.0 302068 18212 pts/48   Rsl+ Sep28  14:18 kvm -m 1 -hda microMachine.hda -curses
root      4087  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_44 taskset -c 13 kvm -m 1 -hda microMachine.hda -curses
root      4089  1.3  0.0 302068 18212 pts/49   Ssl+ Sep28  14:46 kvm -m 1 -hda microMachine.hda -curses
root      4092  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_45 taskset -c 14 kvm -m 1 -hda microMachine.hda -curses
root      4094  1.3  0.0 302068 18216 pts/50   Rsl+ Sep28  14:29 kvm -m 1 -hda microMachine.hda -curses
root      4097  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_46 taskset -c 15 kvm -m 1 -hda microMachine.hda -curses
root      4099  1.2  0.0 302068 18216 pts/51   Ssl+ Sep28  14:02 kvm -m 1 -hda microMachine.hda -curses
root      4102  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_47 taskset -c 16 kvm -m 1 -hda microMachine.hda -curses
root      4104  1.3  0.0 302068 18216 pts/52   Rsl+ Sep28  14:47 kvm -m 1 -hda microMachine.hda -curses
root      4105  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_48 taskset -c 17 kvm -m 1 -hda microMachine.hda -curses
root      4107  1.4  0.0 302068 18212 pts/53   Ssl+ Sep28  15:37 kvm -m 1 -hda microMachine.hda -curses
root      4110  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_49 taskset -c 18 kvm -m 1 -hda microMachine.hda -curses
root      4112  1.4  0.0 302068 18212 pts/54   Ssl+ Sep28  15:57 kvm -m 1 -hda microMachine.hda -curses
root      4115  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_50 taskset -c 19 kvm -m 1 -hda microMachine.hda -curses
root      4117  1.3  0.0 302068 18216 pts/55   Ssl+ Sep28  14:12 kvm -m 1 -hda microMachine.hda -curses
root      4120  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_51 taskset -c 20 kvm -m 1 -hda microMachine.hda -curses
root      4123  1.4  0.0 302068 18212 pts/56   Ssl+ Sep28  16:04 kvm -m 1 -hda microMachine.hda -curses
root      4127  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_52 taskset -c 21 kvm -m 1 -hda microMachine.hda -curses
root      4129  1.3  0.0 302068 18212 pts/57   Ssl+ Sep28  14:56 kvm -m 1 -hda microMachine.hda -curses
root      4132  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_53 taskset -c 22 kvm -m 1 -hda microMachine.hda -curses
root      4134  1.3  0.0 302068 18212 pts/58   Rsl+ Sep28  14:19 kvm -m 1 -hda microMachine.hda -curses
root      4137  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_54 taskset -c 23 kvm -m 1 -hda microMachine.hda -curses
root      4139  1.4  0.0 302068 18216 pts/59   Ssl+ Sep28  16:08 kvm -m 1 -hda microMachine.hda -curses
root      4142  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_55 taskset -c 24 kvm -m 1 -hda microMachine.hda -curses
root      4144  1.5  0.0 302068 18212 pts/60   Rsl+ Sep28  17:17 kvm -m 1 -hda microMachine.hda -curses
root      4145  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_56 taskset -c 25 kvm -m 1 -hda microMachine.hda -curses
root      4149  1.6  0.0 302068 18216 pts/61   Ssl+ Sep28  17:28 kvm -m 1 -hda microMachine.hda -curses
root      4150  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_57 taskset -c 26 kvm -m 1 -hda microMachine.hda -curses
root      4154  1.6  0.0 302068 18216 pts/62   Ssl+ Sep28  17:49 kvm -m 1 -hda microMachine.hda -curses
root      4157  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_58 taskset -c 27 kvm -m 1 -hda microMachine.hda -curses
root      4159  1.7  0.0 302068 18216 pts/63   Rsl+ Sep28  18:57 kvm -m 1 -hda microMachine.hda -curses
root      4162  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_59 taskset -c 28 kvm -m 1 -hda microMachine.hda -curses
root      4166  1.4  0.0 302068 18216 pts/64   Ssl+ Sep28  15:57 kvm -m 1 -hda microMachine.hda -curses
root      4168  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_60 taskset -c 29 kvm -m 1 -hda microMachine.hda -curses
root      4171  1.4  0.0 302068 18212 pts/65   Ssl+ Sep28  16:00 kvm -m 1 -hda microMachine.hda -curses
root      4172  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_61 taskset -c 30 kvm -m 1 -hda microMachine.hda -curses
root      4176  1.5  0.0 302068 18212 pts/66   Ssl+ Sep28  16:42 kvm -m 1 -hda microMachine.hda -curses
root      4177  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_62 taskset -c 31 kvm -m 1 -hda microMachine.hda -curses
root      4179  1.4  0.0 302068 18216 pts/67   Ssl+ Sep28  15:37 kvm -m 1 -hda microMachine.hda -curses
root      4182  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_63 taskset -c 32 kvm -m 1 -hda microMachine.hda -curses
root      4184  1.4  0.0 302068 18216 pts/68   Rsl+ Sep28  16:17 kvm -m 1 -hda microMachine.hda -curses
root      4185  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_64 taskset -c 33 kvm -m 1 -hda microMachine.hda -curses
root      4189  1.4  0.0 302068 18212 pts/69   Ssl+ Sep28  16:09 kvm -m 1 -hda microMachine.hda -curses
root      4190  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_65 taskset -c 34 kvm -m 1 -hda microMachine.hda -curses
root      4194  1.5  0.0 302068 18216 pts/70   Ssl+ Sep28  17:14 kvm -m 1 -hda microMachine.hda -curses
root      4195  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_66 taskset -c 35 kvm -m 1 -hda microMachine.hda -curses
root      4199  1.5  0.0 302068 18216 pts/71   Ssl+ Sep28  16:20 kvm -m 1 -hda microMachine.hda -curses
root      4200  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_67 taskset -c 36 kvm -m 1 -hda microMachine.hda -curses
root      4204  1.4  0.0 302068 18216 pts/72   Ssl+ Sep28  15:29 kvm -m 1 -hda microMachine.hda -curses
root      4207  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_68 taskset -c 37 kvm -m 1 -hda microMachine.hda -curses
